approach,Seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_1,Accuracy_sens_0,Accuracy_sens_0-sens_1,Accuracy_sens_0/sens_1,prob_pos_sens_1,prob_pos_sens_0,prob_pos_sens_0-sens_1,prob_pos_sens_0/sens_1,TPR_sens_1,TPR_sens_0,TPR_sens_0-sens_1,TPR_sens_0/sens_1,TNR_sens_1,TNR_sens_0,TNR_sens_0-sens_1,TNR_sens_0/sens_1
K-Means,13,x_rand_s,pytorch_classifier,(None),nan,0.667186109,0.728897716,0.518329939,0.929263566,0.6268413,0.928710938,0.522222222,0.406488715,0.562308681,0.568359375,0,0.568359375,0,1,0,1,0,0.858252427,1,0.141747573,0.858252427
K-Means,14,x_rand_s,pytorch_classifier,(None),nan,0.677127072,0.94041708,0.890020367,0.988372093,0.115828152,0.988349515,0.890243902,0.098105612,0.900737937,0.496116505,0.381097561,0.115018944,0.768161424,1,0.776397516,0.223602484,0.776397516,0.97740113,1,0.02259887,0.97740113
K-Means,15,x_rand_s,pytorch_classifier,(None),nan,0.949922788,0.750248262,0.529531568,0.960271318,0.502002992,0.954137587,0.547972305,0.406165283,0.574311621,0.50448654,0.054401583,0.450084958,0.107835548,0.987288136,0.105882353,0.881405783,0.107245645,0.924670433,0.998003992,0.073333559,0.926519774
K-Means,16,x_rand_s,pytorch_classifier,(None),nan,0.740070609,0.986593843,0.972505092,1,0.016785314,0.997070313,0.975757576,0.021312737,0.97862464,0.482421875,0.465656566,0.016765309,0.965247618,0.993963783,0.950515464,0.043448319,0.956287825,1,1,0,1
K-Means,17,x_rand_s,pytorch_classifier,(None),nan,0.793901625,0.996027805,0.99490835,0.997093023,0.029223168,0.994923858,0.997084548,0.00216069,0.997832992,0.501522843,0.472303207,0.029219636,0.941738176,0.99195171,0.997938144,0.005986434,0.994001197,0.99795082,0.996323529,0.00162729,0.998369368
K-Means,18,x_rand_s,pytorch_classifier,(None),nan,0.674771358,0.755213505,0.521384929,0.977713178,0.600247351,0.977205154,0.532338308,0.444866845,0.544755936,0.530227948,0,0.530227948,0,1,0,1,0,0.953722334,1,0.046277666,0.953722334
K-Means,19,x_rand_s,pytorch_classifier,(None),nan,0.945702352,0.918073486,0.83299389,0.999031008,0.143281692,0.856430708,0.979228487,0.122797779,0.87459742,0.335992024,0.476755687,0.140763664,0.704746756,0.700623701,0.96007984,0.25945614,0.729755663,1,0.998039216,0.001960784,0.998039216
K-Means,20,x_rand_s,pytorch_classifier,(None),nan,0.741295725,0.740317776,0.467413442,1,0.541147971,0.493519442,0.985163205,0.491643763,0.500951963,0,0.454005935,0.454005935,0,0,0.96835443,0.96835443,0,1,1,0,1
K-Means,21,x_rand_s,pytorch_classifier,(None),nan,0.682741683,0.791459782,0.583503055,0.989341085,0.486779086,0.988505747,0.579381443,0.409124304,0.586118437,0.502873563,0.060824742,0.442048821,0.120954345,0.998058252,0.12633833,0.871719923,0.126584124,0.979206049,1,0.020793951,0.979206049
K-Means,22,x_rand_s,pytorch_classifier,(None),nan,0.701952952,0.744786495,0.483706721,0.993217054,0.573872217,0.509708738,0.990853659,0.481144921,0.514413742,0,0.489837398,0.489837398,0,0,0.995807128,0.995807128,0,1,0.986193294,0.013806706,0.986193294
K-Means,23,x_rand_s,pytorch_classifier,(None),nan,0.720996912,0.761668322,0.514256619,0.997093023,0.564773838,0.994134897,0.521695257,0.47243964,0.524773105,0.493646139,0.003027245,0.490618894,0.006132419,0.994059406,0.006289308,0.987770098,0.006326894,0.994208494,1,0.005791506,0.994208494
K-Means,24,x_rand_s,pytorch_classifier,(None),nan,0.709805654,0.998510427,0.99898167,0.998062016,0.004044364,0.998007968,0.999009901,0.001001933,0.998997074,0.486055777,0.49009901,0.004043233,0.991750171,1,0.997983871,0.002016129,0.997983871,0.996138996,1,0.003861004,0.996138996
K-Means,25,x_rand_s,pytorch_classifier,(None),nan,0.938252341,0.918073486,0.83197556,1,0.110704894,0.846865365,0.984630163,0.137764798,0.860084727,0.349434738,0.458213256,0.108778519,0.762602856,0.695296524,0.967545639,0.272249115,0.718618839,1,1,0,1
K-Means,26,x_rand_s,pytorch_classifier,(None),nan,0.964,0.747765641,0.50305499,0.980620155,0.592395133,0.977889447,0.523061825,0.454827622,0.534888506,0.516582915,0,0.516582915,0,0.995967742,0,0.995967742,0,0.95991984,1,0.04008016,0.95991984
K-Means,27,x_rand_s,pytorch_classifier,(None),nan,0.720758929,0.738828203,0.477596741,0.987403101,0.582492574,0.510047847,0.985552116,0.475504269,0.517524988,0,0.497420021,0.497420021,0,0,0.99787234,0.99787234,0,1,0.973947896,0.026052104,0.973947896
K-Means,28,x_rand_s,pytorch_classifier,(None),nan,0.659866962,0.982125124,0.969450102,0.994186047,0.079635025,0.971144279,0.993062438,0.021918159,0.97792872,0.435820896,0.515361744,0.079540849,0.845660161,0.937901499,0.998058252,0.060156753,0.93972621,1,0.987854251,0.012145749,0.987854251
K-Means,29,x_rand_s,pytorch_classifier,(None),nan,0.849351221,0.995531281,0.99694501,0.994186047,0.005505204,0.993190661,0.997971602,0.004780941,0.995209342,0.486381323,0.49188641,0.005505087,0.988808215,0.997979798,0.995893224,0.002086574,0.997909202,0.988742964,1,0.011257036,0.988742964
K-Means,30,x_rand_s,pytorch_classifier,(None),nan,0.66091954,0.995531281,0.99287169,0.998062016,0.037139135,0.995136187,0.995943205,0.000807018,0.999189695,0.46692607,0.504056795,0.037130725,0.926336227,0.989690722,0.995975855,0.006285133,0.993689472,1,0.99591002,0.00408998,0.99591002
K-Means,31,x_rand_s,pytorch_classifier,(None),nan,0.978447328,0.739324727,0.486761711,0.979651163,0.586588479,0.514091351,0.974619289,0.460527939,0.527479146,0,0.506598985,0.506598985,0,0,0.991701245,0.991701245,0,1,0.958250497,0.041749503,0.958250497
K-Means,32,x_rand_s,pytorch_classifier,(None),nan,0.701874311,0.976166832,0.956211813,0.995155039,0.030348884,0.957957958,0.99408867,0.036130712,0.963654437,0.453453453,0.483743842,0.030290389,0.937383412,0.915151515,0.997946612,0.082795097,0.917034543,1,0.990530303,0.009469697,0.990530303
K-Means,33,x_rand_s,pytorch_classifier,(None),nan,0.973856209,0.985600794,0.970468432,1,0.03917962,0.977154725,0.993339676,0.016184952,0.983706529,0.452751817,0.491912464,0.039160647,0.920391025,0.951965066,0.986641221,0.034676156,0.964854341,1,1,0,1
K-Means,34,x_rand_s,pytorch_classifier,(None),nan,0.714629873,0.78897716,0.569246436,0.998062016,0.479418062,0.587659158,0.995971803,0.408312645,0.590035939,0.066601371,0.496475327,0.429873956,0.134148401,0.139059305,0.995943205,0.8568839,0.139625738,1,0.996,0.004,0.996
K-Means,35,x_rand_s,pytorch_classifier,(None),nan,0.953633527,0.968718967,0.957230143,0.979651163,0.074375424,0.98105683,0.956478734,0.024578096,0.974947327,0.51445663,0.440158259,0.074298371,0.855578942,0.996007984,0.916839917,0.079168067,0.920514626,0.966135458,0.99245283,0.026317372,0.973482496
K-Means,36,x_rand_s,pytorch_classifier,(None),nan,0.500772456,0.739324727,0.485743381,0.980620155,0.585025742,0.509232264,0.979695431,0.470463167,0.519786301,0,0.504568528,0.504568528,0,0,1,1,0,1,0.960629921,0.039370079,0.960629921
K-Means,37,x_rand_s,pytorch_classifier,(None),nan,0.928190307,0.751241311,0.49287169,0.997093023,0.562496534,0.506480558,0.994065282,0.487584724,0.509504323,0,0.481701286,0.481701286,0,0,0.993839836,0.993839836,0,1,0.994274809,0.005725191,0.994274809
K-Means,38,x_rand_s,pytorch_classifier,(None),nan,0.670606601,0.684707051,0.489816701,0.870155039,0.66897561,0.506889764,0.865731463,0.358841699,0.585504611,0,0.616232465,0.616232465,0,0,1,1,0,1,0.740812379,0.259187621,0.740812379
K-Means,39,x_rand_s,pytorch_classifier,(None),nan,0.7243604,0.932472691,0.872708758,0.989341085,0.147062497,0.876953125,0.98989899,0.112945865,0.885901626,0.359375,0.505050505,0.145675505,0.7115625,0.745934959,1,0.254065041,0.745934959,0.998120301,0.98,0.018120301,0.981845574
K-Means,40,x_rand_s,pytorch_classifier,(None),nan,0.915990349,0.994041708,0.99185336,0.996124031,0.037580513,0.994076999,0.994005994,7.10E-05,0.999928572,0.466929911,0.504495504,0.037565593,0.925538299,0.987473904,0.996023857,0.008549953,0.991415916,1,0.991967871,0.008032129,0.991967871
K-Means,41,x_rand_s,pytorch_classifier,(None),nan,0.960598723,0.956802383,0.916496945,0.995155039,0.102917929,0.994887526,0.920849421,0.074038105,0.925581432,0.50204499,0.3996139,0.10243109,0.795972289,0.99795082,0.836032389,0.161918431,0.837749088,0.991836735,0.998154982,0.006318247,0.993670074
K-Means,42,x_rand_s,pytorch_classifier,(None),nan,0.671826625,0.996027805,0.99389002,0.998062016,0.022549183,0.993896236,0.998060136,0.0041639,0.995828007,0.474059003,0.496605238,0.022546235,0.954599282,0.989361702,0.998046875,0.008685173,0.991297831,0.998050682,0.998073218,2.25E-05,0.999977421
K-Means,43,x_rand_s,pytorch_classifier,(None),nan,0.856311549,0.742303873,0.482688391,0.989341085,0.569391981,0.500982318,0.988955823,0.487973505,0.506577045,0,0.486947791,0.486947791,0,0,1,1,0,1,0.978927203,0.021072797,0.978927203
K-Means,44,x_rand_s,pytorch_classifier,(None),nan,0.687308534,0.731876862,0.512219959,0.940891473,0.616775325,0.940652819,0.521435693,0.419217126,0.554333844,0.555885262,0.001994018,0.553891244,0.003587103,1,0.002083333,0.997916667,0.002083333,0.882121807,0.998087954,0.115966147,0.883811696
K-Means,45,x_rand_s,pytorch_classifier,(None),nan,0.75016451,0.794438928,0.600814664,0.978682171,0.41281214,0.625976563,0.968686869,0.342710306,0.646211467,0.1171875,0.496969697,0.379782197,0.235804116,0.238568588,0.981210856,0.742642267,0.243136923,1,0.956947162,0.043052838,0.956947162
K-Means,46,x_rand_s,pytorch_classifier,(None),nan,0.943745864,0.756703078,0.50305499,0.998062016,0.585988452,0.99592668,0.529069767,0.466856913,0.531233652,0.50509165,0,0.50509165,0,0.995967742,0,0.995967742,0,0.995884774,1,0.004115226,0.995884774
K-Means,47,x_rand_s,pytorch_classifier,(None),nan,0.760710322,0.771598808,0.533604888,0.998062016,0.564043581,0.995283019,0.523060797,0.472222222,0.525539758,0.496226415,0,0.496226415,0,0.9943074,0,0.9943074,0,0.996247655,1,0.003752345,0.996247655
K-Means,48,x_rand_s,pytorch_classifier,(None),nan,0.956842576,0.739324727,0.468431772,0.997093023,0.570217746,0.989626556,0.50952381,0.480102746,0.51486473,0.480290456,0,0.480290456,0,0.985010707,0,0.985010707,0,0.993963783,1,0.006036217,0.993963783
K-Means,49,x_rand_s,pytorch_classifier,(None),nan,0.935911602,0.702581927,0.391038697,0.999031008,0.493445775,0.889112903,0.521526419,0.367586484,0.586569396,0.388104839,0,0.388104839,0,0.778904665,0,0.778904665,0,0.997995992,1,0.002004008,0.997995992
K-Means,50,x_rand_s,pytorch_classifier,(None),nan,0.682975871,0.84409136,0.705702648,0.975775194,0.339947241,0.973523422,0.720930233,0.252593189,0.740537122,0.523421589,0.197674419,0.32574717,0.37765813,0.997959184,0.414634146,0.583325037,0.415482069,0.949186992,1,0.050813008,0.949186992
K-Means,51,x_rand_s,pytorch_classifier,(None),nan,0.72179459,0.715988083,0.417515275,1,0.516235476,0.921906694,0.51848249,0.403424203,0.562402349,0.415821501,0,0.415821501,0,0.841889117,0,0.841889117,0,1,1,0,1
K-Means,52,x_rand_s,pytorch_classifier,(None),nan,0.959288098,0.987090367,0.981670061,0.992248062,0.012200461,0.993103448,0.980980981,0.012122467,0.987793349,0.488669951,0.476476476,0.012193474,0.975047628,0.99796334,0.965376782,0.032586558,0.967346939,0.988549618,0.996062992,0.007513374,0.992456929
K-Means,53,x_rand_s,pytorch_classifier,(None),nan,0.769797011,0.677259186,0.370672098,0.968992248,0.489830064,0.516549649,0.83480826,0.318258611,0.61876442,0,0.389380531,0.389380531,0,0,0.728,0.728,0,1,0.938104449,0.061895551,0.938104449
K-Means,54,x_rand_s,pytorch_classifier,(None),nan,0.689234184,0.997517378,0.99898167,0.996124031,0.003458091,0.999028183,0.995939086,0.003089096,0.996907899,0.490767736,0.487309645,0.003458091,0.992953712,0.998023715,1,0.001976285,0.998023715,1,0.992141454,0.007858546,0.992141454
K-Means,55,x_rand_s,pytorch_classifier,(None),nan,0.710259797,0.756703078,0.514256619,0.987403101,0.588435795,0.987090367,0.526315789,0.460774578,0.533199195,0.514399206,0,0.514399206,0,1,0,1,0,0.974103586,1,0.025896414,0.974103586
K-Means,56,x_rand_s,pytorch_classifier,(None),nan,0.68487395,0.800397219,0.592668024,0.998062016,0.431409415,0.606811146,0.979904306,0.373093161,0.619255515,0.086687307,0.4784689,0.391781593,0.181176471,0.180645161,0.963249516,0.782604355,0.187537246,1,0.996212121,0.003787879,0.996212121
K-Means,57,x_rand_s,pytorch_classifier,(None),nan,0.57535461,0.493048659,1,0.010658915,0.046717916,0.4995005,0.486673248,0.012827252,0.974319842,0.998001998,0.991115499,0.006886499,0.993099714,1,1,0,1,0.003976143,0.017013233,0.013037089,0.233708858
K-Means,58,x_rand_s,pytorch_classifier,(None),nan,0.937109723,0.879344588,0.754582485,0.998062016,0.252643299,0.994225217,0.756923077,0.23730214,0.761319532,0.487006737,0.243076923,0.243929814,0.499124354,0.992125984,0.5,0.492125984,0.503968254,0.996233522,1,0.003766478,0.996233522
K-Means,59,x_rand_s,pytorch_classifier,(None),nan,0.67021041,0.677259186,0.33910387,0.999031008,0.441474573,0.497492477,0.853490659,0.355998181,0.582891532,0,0.328416912,0.328416912,0,0,0.692307692,0.692307692,0,1,0.998134328,0.001865672,0.998134328
K-Means,60,x_rand_s,pytorch_classifier,(None),nan,0.864924712,0.738828203,0.473523422,0.99127907,0.576136072,0.985552116,0.510047847,0.475504269,0.517524988,0.489164087,0,0.489164087,0,0.989361702,0,0.989361702,0,0.981963928,1,0.018036072,0.981963928
K-Means,61,x_rand_s,pytorch_classifier,(None),nan,0.897777778,0.748758689,0.49287169,0.992248062,0.581696282,0.989837398,0.518446602,0.471390796,0.523769462,0.5,0,0.5,0,0.995884774,0,0.995884774,0,0.983935743,1,0.016064257,0.983935743
K-Means,62,x_rand_s,pytorch_classifier,(None),nan,0.669911504,0.991062562,0.986761711,0.995155039,0.01480612,0.987128713,0.99501992,0.007891207,0.992069297,0.476237624,0.491035857,0.014798233,0.969863234,0.973684211,1,0.026315789,0.973684211,1,0.990310078,0.009689922,0.990310078
K-Means,63,x_rand_s,pytorch_classifier,(None),nan,0.71368838,0.737835154,0.462321792,1,0.541077479,0.49009901,0.987051793,0.496952783,0.496528159,0,0.452191235,0.452191235,0,0,0.972162741,0.972162741,0,1,1,0,1
K-Means,64,x_rand_s,pytorch_classifier,(None),nan,0.49933687,0.969712016,0.940936864,0.997093023,0.075456246,0.996157541,0.941418294,0.054739247,0.945049608,0.496637848,0.421377184,0.075260664,0.848459668,0.998058252,0.877944325,0.120113927,0.879652388,0.994296578,1,0.005703422,0.994296578
K-Means,65,x_rand_s,pytorch_classifier,(None),nan,0.672120274,0.839622642,0.676171079,0.995155039,0.366511339,0.690196078,0.992957746,0.302761668,0.695091086,0.161764706,0.507042254,0.345277548,0.319035948,0.343035343,0.996007984,0.652972641,0.344410234,1,0.989858012,0.010141988,0.989858012
K-Means,66,x_rand_s,pytorch_classifier,(None),nan,0.939420544,0.749751738,0.486761711,1,0.535050497,0.978494624,0.513622603,0.46487202,0.524911012,0.461388074,0.00605449,0.455333584,0.013122338,0.955465587,0.012295082,0.943170505,0.012868158,1,1,0,1
K-Means,67,x_rand_s,pytorch_classifier,(None),nan,0.714443952,0.779543198,0.548879837,0.999031008,0.520822918,0.557673019,0.997050147,0.439377128,0.559322939,0.035105316,0.496558505,0.461453189,0.07069724,0.073529412,0.996047431,0.922518019,0.073821195,1,0.998043053,0.001956947,0.998043053
K-Means,68,x_rand_s,pytorch_classifier,(None),nan,0.66489832,0.752730884,0.50305499,0.990310078,0.576586198,0.987115956,0.517412935,0.469703021,0.524166317,0.49950446,0,0.49950446,0,0.993963783,0,0.993963783,0,0.98046875,1,0.01953125,0.98046875
K-Means,69,x_rand_s,pytorch_classifier,(None),nan,0.9668215,0.789473684,0.574338086,0.994186047,0.403091483,0.601980198,0.978087649,0.376107451,0.615466516,0.101980198,0.465139442,0.363159244,0.219246507,0.203960396,0.966457023,0.762496627,0.211039282,1,0.988614801,0.011385199,0.988614801
K-Means,70,x_rand_s,pytorch_classifier,(None),nan,0.682522124,0.995034757,0.99287169,0.997093023,0.017426731,0.992936428,0.997067449,0.004131021,0.995856829,0.49445005,0.477028348,0.017421702,0.964765496,0.987878788,0.997946612,0.010067824,0.98991146,0.997983871,0.996268657,0.001715214,0.998281321
K-Means,71,x_rand_s,pytorch_classifier,(None),nan,0.72169499,0.994538232,0.988798371,1,0.038224983,1,0.988933602,0.011066398,0.988933602,0.500980392,0.46277666,0.038203732,0.923742061,1,0.976645435,0.023354565,0.976645435,1,1,0,1
K-Means,72,x_rand_s,pytorch_classifier,(None),nan,0.678555702,0.738828203,0.480651731,0.984496124,0.586091177,0.971163749,0.52253116,0.448632589,0.538046401,0.502574665,0,0.502574665,0,0.975206612,0,0.975206612,0,0.967145791,1,0.032854209,0.967145791
K-Means,73,x_rand_s,pytorch_classifier,(None),nan,0.73191115,0.992552135,0.988798371,0.996124031,0.036181275,0.987927565,0.997058824,0.009131258,0.990841806,0.465794769,0.501960784,0.036166016,0.927950516,0.978768577,0.998043053,0.019274475,0.980687732,0.996175908,0.996070727,0.000105181,0.999894415
K-Means,74,x_rand_s,pytorch_classifier,(None),nan,0.705082479,0.750744786,0.511201629,0.978682171,0.581360959,0.978578384,0.513677812,0.464900572,0.5249225,0.510223953,0,0.510223953,0,1,0,1,0,0.958095238,1,0.041904762,0.958095238
K-Means,75,x_rand_s,pytorch_classifier,(None),nan,0.806330235,0.747765641,0.485743381,0.997093023,0.563283353,0.50295858,0.996,0.49304142,0.504978494,0,0.48,0.48,0,0,0.99790795,0.99790795,0,1,0.994252874,0.005747126,0.994252874
K-Means,76,x_rand_s,pytorch_classifier,(None),nan,0.931742876,0.995531281,0.99185336,0.999031008,0.033945477,0.995206136,0.995880536,0.000674399,0.999322811,0.500479386,0.466529351,0.033950035,0.932164968,0.990512334,0.993406593,0.002894259,0.997086531,1,0.998062016,0.001937984,0.998062016
K-Means,77,x_rand_s,pytorch_classifier,(None),nan,0.628100988,0.809831182,0.614052953,0.996124031,0.398952488,0.632453568,0.992936428,0.36048286,0.636952729,0.121212121,0.487386478,0.366174357,0.248698162,0.248,0.993775934,0.745775934,0.249553236,1,0.992141454,0.007858546,0.992141454
K-Means,78,x_rand_s,pytorch_classifier,(None),nan,0.765175011,0.822740814,0.649694501,0.987403101,0.380937278,0.661417323,0.986973948,0.325556625,0.670146689,0.146653543,0.503006012,0.356352469,0.291554255,0.302231237,1,0.697768763,0.302231237,1,0.974459725,0.025540275,0.974459725
K-Means,79,x_rand_s,pytorch_classifier,(None),nan,0.561946903,0.742303873,0.483706721,0.988372093,0.585298622,0.987641607,0.513902205,0.473739401,0.520332681,0.501544799,0,0.501544799,0,1,0,1,0,0.975806452,1,0.024193548,0.975806452
K-Means,80,x_rand_s,pytorch_classifier,(None),nan,0.94047619,0.753723932,0.49490835,1,0.565091806,0.9960199,0.512388503,0.483631397,0.51443601,0.48358209,0,0.48358209,0,0.991836735,0,0.991836735,0,1,1,0,1
K-Means,81,x_rand_s,pytorch_classifier,(None),nan,0.674838422,0.935948361,0.872708758,0.996124031,0.157272511,0.99394551,0.879765396,0.114180114,0.885124373,0.506559031,0.350928641,0.15563039,0.692769489,0.994023904,0.745833333,0.248190571,0.750317301,0.993865031,0.998158379,0.004293349,0.99569873
K-Means,82,x_rand_s,pytorch_classifier,(None),nan,0.698437156,0.970705065,0.950101833,0.990310078,0.021022791,0.990089197,0.951243781,0.038845416,0.960765741,0.478691774,0.457711443,0.020980331,0.956171523,1,0.903732809,0.096267191,0.903732809,0.981343284,1,0.018656716,0.981343284
K-Means,83,x_rand_s,pytorch_classifier,(None),nan,0.681347721,0.713008937,0.455193483,0.958333333,0.5853438,0.952820513,0.487969201,0.464851312,0.512131293,0.502564103,0,0.502564103,0,0.993333333,0,0.993333333,0,0.918095238,1,0.081904762,0.918095238
K-Means,84,x_rand_s,pytorch_classifier,(None),nan,0.700994475,0.976663357,0.952138493,1,0.036268747,0.956650246,0.996996997,0.040346751,0.959531723,0.446305419,0.482482482,0.036177064,0.925018907,0.911468813,0.993814433,0.08234562,0.917141855,1,1,0,1
K-Means,85,x_rand_s,pytorch_classifier,(None),nan,0.661176987,0.884309831,0.764765784,0.998062016,0.226531737,0.787549407,0.982035928,0.194486521,0.801955799,0.264822134,0.484031936,0.219209802,0.547117069,0.554865424,0.967935872,0.413070447,0.57324606,1,0.996023857,0.003976143,0.996023857
K-Means,86,x_rand_s,pytorch_classifier,(None),nan,0.788738639,0.998510427,1,0.997093023,0.013174055,0.998994975,0.998037291,0.000957683,0.999041353,0.48241206,0.495583906,0.013171845,0.973421563,1,1,0,1,0.998062016,0.996124031,0.001937984,0.998058252
K-Means,87,x_rand_s,pytorch_classifier,(None),nan,0.865183537,0.995531281,0.99287169,0.998062016,0.015336212,0.993177388,0.997975709,0.004798321,0.995191947,0.477582846,0.49291498,0.015332134,0.968894973,0.989858012,0.99591002,0.006052008,0.993923137,0.996247655,1,0.003752345,0.996247655
K-Means,88,x_rand_s,pytorch_classifier,(None),nan,0.668059833,0.988083416,0.976578411,0.999031008,0.023859169,0.993048659,0.983118173,0.009930487,0.99,0.48857994,0.464746773,0.023833168,0.951219512,0.985971944,0.966873706,0.019098238,0.980630039,1,0.998091603,0.001908397,0.998091603
K-Means,89,x_rand_s,pytorch_classifier,(None),nan,0.898286223,0.994538232,0.99694501,0.992248062,0.006414857,0.991869919,0.997087379,0.00521746,0.994767299,0.486788618,0.493203883,0.006415266,0.98699267,0.993710692,1,0.006289308,0.993710692,0.990138067,0.994285714,0.004147647,0.995828516
K-Means,90,x_rand_s,pytorch_classifier,(None),nan,0.922856513,0.773088381,0.539714868,0.995155039,0.526159335,0.545454545,0.993164063,0.447709517,0.549208903,0.029292929,0.494140625,0.464847696,0.059280553,0.060542797,0.996023857,0.935481059,0.060784485,1,0.990403071,0.009596929,0.990403071
K-Means,91,x_rand_s,pytorch_classifier,(None),nan,0.805677817,0.997517378,0.99796334,0.997093023,0.005355694,0.999069767,0.995740149,0.003329618,0.996667281,0.485581395,0.490947817,0.005366421,0.989069263,1,0.995661605,0.004338395,0.995661605,0.998194946,0.9958159,0.002379046,0.997616652
K-Means,92,x_rand_s,pytorch_classifier,(None),nan,0.962782455,0.753723932,0.49592668,0.999031008,0.571711416,0.517681729,0.99497992,0.477298191,0.520293645,0,0.489959839,0.489959839,0,0,0.99185336,0.99185336,0,1,0.998019802,0.001980198,0.998019802
K-Means,93,x_rand_s,pytorch_classifier,(None),nan,0.485504014,0.760675273,0.517311609,0.992248062,0.589312913,0.533004926,0.991991992,0.458987066,0.53730769,0.000985222,0.515515516,0.514530294,0.001911139,0.002105263,1,0.997894737,0.002105263,1,0.983739837,0.016260163,0.983739837
K-Means,94,x_rand_s,pytorch_classifier,(None),nan,0.664442962,0.752730884,0.49592668,0.997093023,0.538535655,0.532258065,0.994791667,0.462533602,0.535044756,0.022770398,0.485416667,0.462646268,0.046908975,0.046421663,0.995698925,0.949277261,0.046622189,1,0.993939394,0.006060606,0.993939394
K-Means,95,x_rand_s,pytorch_classifier,(None),nan,0.716761738,0.750248262,0.49694501,0.99127907,0.583864472,0.518987342,0.990881459,0.471894117,0.523763299,0,0.503546099,0.503546099,0,0,1,1,0,1,0.981963928,0.018036072,0.981963928
K-Means,96,x_rand_s,pytorch_classifier,(None),nan,0.666666667,0.975670308,0.960285132,0.990310078,0.061351037,0.960040984,0.990366089,0.030325105,0.969379904,0.441598361,0.502890173,0.061291813,0.878120878,0.917021277,1,0.082978723,0.917021277,1,0.980988593,0.019011407,0.980988593
K-Means,97,x_rand_s,pytorch_classifier,(None),nan,0.716159146,0.774577954,0.543788187,0.994186047,0.53217787,0.994076999,0.552447552,0.441629447,0.555739196,0.502467917,0.030969031,0.471498886,0.061633847,0.996055227,0.061052632,0.935002595,0.061294424,0.992094862,0.996197719,0.004102857,0.995881483
K-Means,98,x_rand_s,pytorch_classifier,(None),nan,0.59063811,0.756206554,0.522403259,0.978682171,0.590784397,0.52578362,0.978536585,0.452752966,0.537316262,0,0.52195122,0.52195122,0,0,1,1,0,1,0.95703125,0.04296875,0.95703125
K-Means,99,x_rand_s,pytorch_classifier,(None),nan,0.970305677,0.765640516,0.533604888,0.986434109,0.588930239,0.986434109,0.533604888,0.452829221,0.540943266,0.521317829,0,0.521317829,0,1,0,1,0,0.972440945,1,0.027559055,0.972440945
K-Means,100,x_rand_s,pytorch_classifier,(None),nan,0.930463576,0.798411122,0.589613035,0.997093023,0.434140677,0.992849847,0.614492754,0.378357093,0.618918113,0.491317671,0.097584541,0.39373313,0.198618016,0.991701245,0.202,0.789701245,0.203690377,0.993963783,1,0.006036217,0.993963783
Ranking,1,x_rand_s,pytorch_classifier,(None),0.956802383,0.97137746,0.989076465,0.977596741,1,0.032022131,0.997979798,0.98046875,0.017511048,0.982453505,0.492929293,0.4609375,0.031991793,0.935098617,0.995918367,0.959349593,0.036568774,0.963281354,1,1,0,1
Ranking,2,x_rand_s,pytorch_classifier,(None),0.735849057,0.89664311,0.968718967,0.936863544,0.999031008,0.062112474,0.998998999,0.938916256,0.060082743,0.939857054,0.488488488,0.426600985,0.061887503,0.873308164,1,0.874747475,0.125252525,0.874747475,0.998046875,1,0.001953125,0.998046875
Ranking,3,x_rand_s,pytorch_classifier,(None),0.743296922,0.90135225,0.97020854,0.940936864,0.998062016,0.038179373,0.943170489,0.997032641,0.053862152,0.945977544,0.440677966,0.478733927,0.038055961,0.920507074,0.885771543,0.997929607,0.112158064,0.887609243,1,0.996212121,0.003787879,0.996212121
Ranking,4,x_rand_s,pytorch_classifier,(None),0.506454816,0.746863306,0.825223436,0.652749491,0.989341085,0.344788281,0.988752556,0.670849421,0.317903135,0.678480593,0.489775051,0.166988417,0.322786634,0.34094921,1,0.336575875,0.663424125,0.336575875,0.978431373,1,0.021568627,0.978431373
Ranking,5,x_rand_s,pytorch_classifier,(None),0.738331678,0.882104796,0.79245283,0.578411405,0.996124031,0.500516561,0.589285714,0.996023857,0.406738143,0.591638152,0.058531746,0.509940358,0.451408612,0.114781553,0.124735729,1,0.875264271,0.124735729,1,0.99195171,0.00804829,0.99195171
Ranking,6,x_rand_s,pytorch_classifier,(None),0.506454816,0.732890365,0.767130089,0.535641548,0.987403101,0.56462798,0.53892821,0.987317073,0.448388863,0.545851201,0.01314459,0.513170732,0.500026141,0.025614459,0.02771855,1,0.97228145,0.02771855,1,0.974609375,0.025390625,0.974609375
Ranking,7,x_rand_s,pytorch_classifier,(None),0.512413108,0.732946946,0.815789474,0.631364562,0.99127907,0.381974806,0.646712463,0.988944724,0.34223226,0.653941972,0.137389598,0.491457286,0.354067689,0.279555521,0.28,0.995850622,0.715850622,0.281166667,1,0.98245614,0.01754386,0.98245614
Ranking,8,x_rand_s,pytorch_classifier,(None),0.512413108,0.740757042,0.997020854,0.99796334,0.996124031,0.01146821,0.994934144,0.99902629,0.004092146,0.995903865,0.494427558,0.482960078,0.01146748,0.976806551,0.997938144,0.997987928,4.98E-05,0.999950116,0.992031873,1,0.007968127,0.992031873
